9	127
ST1	EPI_ISL_416394
ST1	EPI_ISL_416399
ST1	EPI_ISL_416401
ST1	EPI_ISL_416404
ST1	EPI_ISL_416405
ST1	EPI_ISL_416425
ST1	EPI_ISL_416474
ST1	EPI_ISL_416738
ST1	EPI_ISL_416907
ST1	EPI_ISL_417064
ST1	EPI_ISL_417178
ST1	EPI_ISL_417218|by-EPI_ISL_413622	69
ST1	EPI_ISL_417253
ST1	EPI_ISL_417259|by-EPI_ISL_418150	69-70
ST1	EPI_ISL_417263
ST1	EPI_ISL_417276
ST1	EPI_ISL_417285
ST1	EPI_ISL_417288|by-EPI_ISL_418137	69
ST1	EPI_ISL_417296|by-EPI_ISL_408514	124-125-126-127
ST1	EPI_ISL_417306|by-EPI_ISL_404227	69
ST1	EPI_ISL_417312
ST1	EPI_ISL_417313
ST1	EPI_ISL_417318|by-EPI_ISL_413558	127
ST1	EPI_ISL_417320
ST1	EPI_ISL_417335
ST1	EPI_ISL_417553
ST1	EPI_ISL_417576
ST1	EPI_ISL_417591
ST1	EPI_ISL_417602
ST1	EPI_ISL_417792
ST1	EPI_ISL_418085|by-EPI_ISL_416329	69
ST1	EPI_ISL_418103
ST1	EPI_ISL_418127|by-EPI_ISL_416401	49-69
ST1	EPI_ISL_418137
ST1	EPI_ISL_418143
ST1	EPI_ISL_418150
ST1	EPI_ISL_418157|by-EPI_ISL_416394	49
ST1	EPI_ISL_418162|by-EPI_ISL_413621	49
ST2	EPI_ISL_402131
ST3	EPI_ISL_403932
ST3	EPI_ISL_403933
ST3	EPI_ISL_403935
ST3	EPI_ISL_405839
ST3	EPI_ISL_406030
ST3	EPI_ISL_406593
ST3	EPI_ISL_408665
ST3	EPI_ISL_408666
ST3	EPI_ISL_408667
ST3	EPI_ISL_411956
ST3	EPI_ISL_413809
ST3	EPI_ISL_414521
ST3	EPI_ISL_414688
ST3	EPI_ISL_416318
ST3	EPI_ISL_416319
ST3	EPI_ISL_416366
ST3	EPI_ISL_416377
ST3	EPI_ISL_417030
ST4	EPI_ISL_403936
ST4	EPI_ISL_403937
ST4	EPI_ISL_406531
ST4	EPI_ISL_408010
ST4	EPI_ISL_411952
ST4	EPI_ISL_416321
ST5	EPI_ISL_404895
ST5	EPI_ISL_407214
ST5	EPI_ISL_407215
ST5	EPI_ISL_408478
ST5	EPI_ISL_408487|by-EPI_ISL_416886	14-94-118-119
ST5	EPI_ISL_411060
ST5	EPI_ISL_413855
ST5	EPI_ISL_413862
ST5	EPI_ISL_416473
ST5	EPI_ISL_416886
ST6	EPI_ISL_406031
ST6	EPI_ISL_406036
ST6	EPI_ISL_406844|by-EPI_ISL_408977	127
ST6	EPI_ISL_408977
ST6	EPI_ISL_410536
ST6	EPI_ISL_410545|by-EPI_ISL_413863	46
ST6	EPI_ISL_410713
ST6	EPI_ISL_410714
ST6	EPI_ISL_410715
ST6	EPI_ISL_410716
ST6	EPI_ISL_411929
ST6	EPI_ISL_411951
ST6	EPI_ISL_413018
ST6	EPI_ISL_413863
ST6	EPI_ISL_415582
ST6	EPI_ISL_416315|by-EPI_ISL_413018	50-73
ST6	EPI_ISL_416325
ST6	EPI_ISL_416349
ST6	EPI_ISL_416364|by-EPI_ISL_413018	43
ST6	EPI_ISL_416400|by-EPI_ISL_411929	43-44
ST6	EPI_ISL_416408|by-EPI_ISL_417185	43-44
ST6	EPI_ISL_416410|by-EPI_ISL_410715	77-78
ST6	EPI_ISL_416411
ST6	EPI_ISL_417185
ST7	EPI_ISL_406034
ST7	EPI_ISL_408484
ST7	EPI_ISL_408485
ST7	EPI_ISL_408668
ST7	EPI_ISL_410045
ST7	EPI_ISL_416338
ST7	EPI_ISL_416341
ST7	EPI_ISL_416381
ST7	EPI_ISL_416409
ST7	EPI_ISL_416427
ST7	EPI_ISL_416429
ST8	EPI_ISL_406223
ST9	EPI_ISL_406533
ST9	EPI_ISL_408669
ST9	EPI_ISL_412966
ST9	EPI_ISL_413864
ST9	EPI_ISL_414511
ST9	EPI_ISL_416361
ST9	EPI_ISL_416363
ST9	EPI_ISL_416387
ST10	EPI_ISL_406534
ST10	EPI_ISL_406594
ST10	EPI_ISL_408008
ST10	EPI_ISL_408009
ST10	EPI_ISL_413014
ST10	EPI_ISL_413015
ST10	EPI_ISL_416365
ST11	EPI_ISL_406535
ST11	EPI_ISL_406536
ST11	EPI_ISL_408670
ST11	EPI_ISL_410719
ST11	EPI_ISL_411066
ST11	EPI_ISL_412967
ST11	EPI_ISL_413522
ST11	EPI_ISL_416324
ST11	EPI_ISL_416398
ST12	EPI_ISL_406592
ST13	EPI_ISL_406596
ST13	EPI_ISL_406597
ST13	EPI_ISL_410720
ST13	EPI_ISL_411219
ST13	EPI_ISL_411220
ST14	EPI_ISL_406801
ST14	EPI_ISL_407071
ST14	EPI_ISL_407073
ST14	EPI_ISL_407893
ST14	EPI_ISL_407976
ST14	EPI_ISL_408483
ST14	EPI_ISL_411926
ST14	EPI_ISL_412869
ST14	EPI_ISL_412978
ST14	EPI_ISL_412979
ST14	EPI_ISL_412980
ST14	EPI_ISL_412983
ST14	EPI_ISL_413485|by-EPI_ISL_414577	46
ST14	EPI_ISL_413523
ST14	EPI_ISL_413691
ST14	EPI_ISL_413695|by-EPI_ISL_407893	77
ST14	EPI_ISL_413711
ST14	EPI_ISL_413729
ST14	EPI_ISL_413746
ST14	EPI_ISL_413747
ST14	EPI_ISL_413748
ST14	EPI_ISL_413749
ST14	EPI_ISL_413750
ST14	EPI_ISL_413751
ST14	EPI_ISL_413752|by-EPI_ISL_412980	14
ST14	EPI_ISL_413854
ST14	EPI_ISL_413856|by-EPI_ISL_407893	46
ST14	EPI_ISL_413858
ST14	EPI_ISL_413860
ST14	EPI_ISL_413867
ST14	EPI_ISL_414378|by-EPI_ISL_416323	102-103-104
ST14	EPI_ISL_414379|by-EPI_ISL_413751	102-103-104
ST14	EPI_ISL_414380|by-EPI_ISL_413751	102-103-104
ST14	EPI_ISL_414577
ST14	EPI_ISL_414578
ST14	EPI_ISL_414689
ST14	EPI_ISL_414690
ST14	EPI_ISL_414691
ST14	EPI_ISL_416042
ST14	EPI_ISL_416322
ST14	EPI_ISL_416323
ST14	EPI_ISL_416326
ST14	EPI_ISL_416328|by-EPI_ISL_413746	43-44
ST14	EPI_ISL_416330
ST14	EPI_ISL_416333
ST14	EPI_ISL_416339
ST14	EPI_ISL_416343|by-EPI_ISL_406801	43-44
ST14	EPI_ISL_416344|by-EPI_ISL_417980	43-75
ST14	EPI_ISL_416352
ST14	EPI_ISL_416357
ST14	EPI_ISL_416368|by-EPI_ISL_413747	43
ST14	EPI_ISL_416378|by-EPI_ISL_413747	43
ST14	EPI_ISL_416402
ST14	EPI_ISL_416885
ST14	EPI_ISL_417176
ST14	EPI_ISL_417518|by-EPI_ISL_416357	102-103-104
ST14	EPI_ISL_417979
ST14	EPI_ISL_417980
ST14	EPI_ISL_418027
ST14	EPI_ISL_418252
ST15	EPI_ISL_406862
ST15	EPI_ISL_414640|by-EPI_ISL_417471	70-83-93
ST15	EPI_ISL_416327|by-EPI_ISL_417471	43
ST15	EPI_ISL_416334
ST15	EPI_ISL_416386|by-EPI_ISL_406862	43-73
ST15	EPI_ISL_417471
ST15	EPI_ISL_417494
ST16	EPI_ISL_407193
ST16	EPI_ISL_412870
ST16	EPI_ISL_412871
ST16	EPI_ISL_413513
ST16	EPI_ISL_413514
ST16	EPI_ISL_413515
ST16	EPI_ISL_413516
ST16	EPI_ISL_413518
ST16	EPI_ISL_413519
ST16	EPI_ISL_413520
ST16	EPI_ISL_413521
ST17	EPI_ISL_407894
ST17	EPI_ISL_407896
ST17	EPI_ISL_410717
ST17	EPI_ISL_410718
ST17	EPI_ISL_411954
ST17	EPI_ISL_413853
ST17	EPI_ISL_416316
ST17	EPI_ISL_416317
ST17	EPI_ISL_416403
ST17	EPI_ISL_416415
ST17	EPI_ISL_416696
ST18	EPI_ISL_407987
ST18	EPI_ISL_410537
ST18	EPI_ISL_416829
ST18	EPI_ISL_416866
ST18	EPI_ISL_416884
ST19	EPI_ISL_407988
ST19	EPI_ISL_408430
ST19	EPI_ISL_408481
ST19	EPI_ISL_410984
ST19	EPI_ISL_411218
ST19	EPI_ISL_412030
ST19	EPI_ISL_412968
ST19	EPI_ISL_413850|by-EPI_ISL_414484	18-46-50-74
ST19	EPI_ISL_414483
ST19	EPI_ISL_414484
ST19	EPI_ISL_414485
ST19	EPI_ISL_414571
ST19	EPI_ISL_415578
ST19	EPI_ISL_415579
ST19	EPI_ISL_415585
ST19	EPI_ISL_415587
ST19	EPI_ISL_416342
ST19	EPI_ISL_416351|by-EPI_ISL_414483	43
ST19	EPI_ISL_416354|by-EPI_ISL_416592	43
ST19	EPI_ISL_416566
ST19	EPI_ISL_416567
ST19	EPI_ISL_416568|by-EPI_ISL_415585	14
ST19	EPI_ISL_416569
ST19	EPI_ISL_416571
ST19	EPI_ISL_416572
ST19	EPI_ISL_416573
ST19	EPI_ISL_416574
ST19	EPI_ISL_416575
ST19	EPI_ISL_416576
ST19	EPI_ISL_416577
ST19	EPI_ISL_416578
ST19	EPI_ISL_416579
ST19	EPI_ISL_416580
ST19	EPI_ISL_416581
ST19	EPI_ISL_416583
ST19	EPI_ISL_416584
ST19	EPI_ISL_416586
ST19	EPI_ISL_416589
ST19	EPI_ISL_416590
ST19	EPI_ISL_416591
ST19	EPI_ISL_416592
ST19	EPI_ISL_416593
ST19	EPI_ISL_416594
ST19	EPI_ISL_416595
ST19	EPI_ISL_416596
ST19	EPI_ISL_416597
ST19	EPI_ISL_416599
ST19	EPI_ISL_416600
ST19	EPI_ISL_416601
ST19	EPI_ISL_416602|by-EPI_ISL_416609	77-78
ST19	EPI_ISL_416605
ST19	EPI_ISL_416606
ST19	EPI_ISL_416607
ST19	EPI_ISL_416608
ST19	EPI_ISL_416609
ST19	EPI_ISL_416611
ST19	EPI_ISL_416612
ST19	EPI_ISL_416614
ST19	EPI_ISL_416616|by-EPI_ISL_416609	77-78
ST19	EPI_ISL_416617
ST19	EPI_ISL_416620
ST19	EPI_ISL_416621
ST19	EPI_ISL_416622
ST19	EPI_ISL_416626|by-EPI_ISL_416577	77-78
ST19	EPI_ISL_416627
ST19	EPI_ISL_416628
ST19	EPI_ISL_416629
ST19	EPI_ISL_416630
ST19	EPI_ISL_416631
ST19	EPI_ISL_416632
ST19	EPI_ISL_416633
ST19	EPI_ISL_416634
ST19	EPI_ISL_417920|by-EPI_ISL_416595	49
ST20	EPI_ISL_408480
ST20	EPI_ISL_416392|by-EPI_ISL_408480	43
ST21	EPI_ISL_408482
ST21	EPI_ISL_412975
ST21	EPI_ISL_412981
ST21	EPI_ISL_413490
ST21	EPI_ISL_414008
ST21	EPI_ISL_414476
ST21	EPI_ISL_414520
ST21	EPI_ISL_414522|by-EPI_ISL_412981	46
ST21	EPI_ISL_414591
ST21	EPI_ISL_415581
ST21	EPI_ISL_416373
ST21	EPI_ISL_416382
ST21	EPI_ISL_416542
ST21	EPI_ISL_417384
ST21	EPI_ISL_417385
ST21	EPI_ISL_417523
ST21	EPI_ISL_417524
ST22	EPI_ISL_409067
ST23	EPI_ISL_410301
ST24	EPI_ISL_410546
ST24	EPI_ISL_412974
ST24	EPI_ISL_413605|by-EPI_ISL_414531	70
ST24	EPI_ISL_414529
ST24	EPI_ISL_414531
ST24	EPI_ISL_414532
ST24	EPI_ISL_414534
ST24	EPI_ISL_414645|by-EPI_ISL_415484	59-60-68
ST24	EPI_ISL_415130|by-EPI_ISL_415590	69
ST24	EPI_ISL_415132|by-EPI_ISL_415484	24-25-26-69
ST24	EPI_ISL_415139|by-EPI_ISL_415484	69
ST24	EPI_ISL_415143|by-EPI_ISL_415709	69
ST24	EPI_ISL_415144|by-EPI_ISL_415590	25-26-69
ST24	EPI_ISL_415149|by-EPI_ISL_412974	69
ST24	EPI_ISL_415470
ST24	EPI_ISL_415484
ST24	EPI_ISL_415590
ST24	EPI_ISL_415641
ST24	EPI_ISL_415643
ST24	EPI_ISL_415709
ST24	EPI_ISL_416346|by-EPI_ISL_417254	41-42-43-44-46
ST24	EPI_ISL_416480
ST24	EPI_ISL_416503
ST24	EPI_ISL_416507
ST24	EPI_ISL_416515|by-EPI_ISL_415709	77-78-127
ST24	EPI_ISL_416516|by-EPI_ISL_415484	77-78-127
ST24	EPI_ISL_416518|by-EPI_ISL_417489	77-78
ST24	EPI_ISL_417215|by-EPI_ISL_417487	69
ST24	EPI_ISL_417254
ST24	EPI_ISL_417262|by-EPI_ISL_414532	69
ST24	EPI_ISL_417275|by-EPI_ISL_414532	69
ST24	EPI_ISL_417281|by-EPI_ISL_417487	69
ST24	EPI_ISL_417284|by-EPI_ISL_415484	69
ST24	EPI_ISL_417303|by-EPI_ISL_410546	69
ST24	EPI_ISL_417305|by-EPI_ISL_415709	69
ST24	EPI_ISL_417314
ST24	EPI_ISL_417486
ST24	EPI_ISL_417487
ST24	EPI_ISL_417488
ST24	EPI_ISL_417489
ST24	EPI_ISL_417490|by-EPI_ISL_415484	76
ST24	EPI_ISL_417601|by-EPI_ISL_414532	122-123-124
ST24	EPI_ISL_417605|by-EPI_ISL_417486	122-123-124
ST24	EPI_ISL_417657|by-EPI_ISL_415470	124-125-126-127
ST24	EPI_ISL_417658|by-EPI_ISL_417314	18-24-25-26
ST24	EPI_ISL_417661|by-EPI_ISL_417668	18-24
ST24	EPI_ISL_417668
ST24	EPI_ISL_418025
ST25	EPI_ISL_411957
ST25	EPI_ISL_414684|by-EPI_ISL_411957	74
ST25	EPI_ISL_414685|by-EPI_ISL_411957	74
ST25	EPI_ISL_414686|by-EPI_ISL_411957	74
ST26	EPI_ISL_412028|by-EPI_ISL_416341	81
ST27	EPI_ISL_412029
ST27	EPI_ISL_414527
ST27	EPI_ISL_414528
ST27	EPI_ISL_414569
ST27	EPI_ISL_416314
ST27	EPI_ISL_417187
ST27	EPI_ISL_417188
ST27	EPI_ISL_417193
ST27	EPI_ISL_417197
ST28	EPI_ISL_412116|by-EPI_ISL_418020	46
ST28	EPI_ISL_414005|by-EPI_ISL_415128	46
ST28	EPI_ISL_414006|by-EPI_ISL_418021	46
ST28	EPI_ISL_414007|by-EPI_ISL_417270	46
ST28	EPI_ISL_415128
ST28	EPI_ISL_415478
ST28	EPI_ISL_415630
ST28	EPI_ISL_417213|by-EPI_ISL_417270	69
ST28	EPI_ISL_417270
ST28	EPI_ISL_417282
ST28	EPI_ISL_417315
ST28	EPI_ISL_417584
ST28	EPI_ISL_417659
ST28	EPI_ISL_417950
ST28	EPI_ISL_418020
ST28	EPI_ISL_418021
ST29	EPI_ISL_412873
ST30	EPI_ISL_412912
ST30	EPI_ISL_412972
ST30	EPI_ISL_413021
ST30	EPI_ISL_413022
ST30	EPI_ISL_413569
ST30	EPI_ISL_413570
ST30	EPI_ISL_413571
ST30	EPI_ISL_413574
ST30	EPI_ISL_413579
ST30	EPI_ISL_413587
ST30	EPI_ISL_414012
ST30	EPI_ISL_414023
ST30	EPI_ISL_414424
ST30	EPI_ISL_414425
ST30	EPI_ISL_414434
ST30	EPI_ISL_414436
ST30	EPI_ISL_414438
ST30	EPI_ISL_414440
ST30	EPI_ISL_414442
ST30	EPI_ISL_414444
ST30	EPI_ISL_414448
ST30	EPI_ISL_414449
ST30	EPI_ISL_414454
ST30	EPI_ISL_414455
ST30	EPI_ISL_414460
ST30	EPI_ISL_414463
ST30	EPI_ISL_414464
ST30	EPI_ISL_414469
ST30	EPI_ISL_414470
ST30	EPI_ISL_414471
ST30	EPI_ISL_414535
ST30	EPI_ISL_414548
ST30	EPI_ISL_414556
ST30	EPI_ISL_414560
ST30	EPI_ISL_414566
ST30	EPI_ISL_414580
ST30	EPI_ISL_414644|by-EPI_ISL_416737	110
ST30	EPI_ISL_415129
ST30	EPI_ISL_415138|by-EPI_ISL_417679	69
ST30	EPI_ISL_415145|by-EPI_ISL_418011	69
ST30	EPI_ISL_415454
ST30	EPI_ISL_415457
ST30	EPI_ISL_415459
ST30	EPI_ISL_415476
ST30	EPI_ISL_415532
ST30	EPI_ISL_415698
ST30	EPI_ISL_415699
ST30	EPI_ISL_415700
ST30	EPI_ISL_415703
ST30	EPI_ISL_415787
ST30	EPI_ISL_416036
ST30	EPI_ISL_416140
ST30	EPI_ISL_416142
ST30	EPI_ISL_416428
ST30	EPI_ISL_416430
ST30	EPI_ISL_416431
ST30	EPI_ISL_416472
ST30	EPI_ISL_416519
ST30	EPI_ISL_416676
ST30	EPI_ISL_416697
ST30	EPI_ISL_416732
ST30	EPI_ISL_416734
ST30	EPI_ISL_416737
ST30	EPI_ISL_416743
ST30	EPI_ISL_416997
ST30	EPI_ISL_417004
ST30	EPI_ISL_417012
ST30	EPI_ISL_417015
ST30	EPI_ISL_417225|by-EPI_ISL_414424	69-75
ST30	EPI_ISL_417229|by-EPI_ISL_414434	69
ST30	EPI_ISL_417230|by-EPI_ISL_414469	69
ST30	EPI_ISL_417241|by-EPI_ISL_417307	69
ST30	EPI_ISL_417243|by-EPI_ISL_415700	69
ST30	EPI_ISL_417244
ST30	EPI_ISL_417249|by-EPI_ISL_414455	69-70
ST30	EPI_ISL_417250|by-EPI_ISL_417538	69-75
ST30	EPI_ISL_417258
ST30	EPI_ISL_417260
ST30	EPI_ISL_417265
ST30	EPI_ISL_417271|by-EPI_ISL_417564	69
ST30	EPI_ISL_417274|by-EPI_ISL_417595	69
ST30	EPI_ISL_417278
ST30	EPI_ISL_417297
ST30	EPI_ISL_417307
ST30	EPI_ISL_417309|by-EPI_ISL_415454	69
ST30	EPI_ISL_417311
ST30	EPI_ISL_417362
ST30	EPI_ISL_417422
ST30	EPI_ISL_417425
ST30	EPI_ISL_417428
ST30	EPI_ISL_417458
ST30	EPI_ISL_417464
ST30	EPI_ISL_417509
ST30	EPI_ISL_417525
ST30	EPI_ISL_417538
ST30	EPI_ISL_417539
ST30	EPI_ISL_417546|by-EPI_ISL_417278	38-39
ST30	EPI_ISL_417564
ST30	EPI_ISL_417567
ST30	EPI_ISL_417581
ST30	EPI_ISL_417585
ST30	EPI_ISL_417595
ST30	EPI_ISL_417608|by-EPI_ISL_416697	125-126-127
ST30	EPI_ISL_417619
ST30	EPI_ISL_417642
ST30	EPI_ISL_417643|by-EPI_ISL_415698	124
ST30	EPI_ISL_417662
ST30	EPI_ISL_417663
ST30	EPI_ISL_417664
ST30	EPI_ISL_417679
ST30	EPI_ISL_417729|by-EPI_ISL_418004	9-10-11-69-125-126-127
ST30	EPI_ISL_417733
ST30	EPI_ISL_417738
ST30	EPI_ISL_417747|by-EPI_ISL_414442	124-125-126-127
ST30	EPI_ISL_417751|by-EPI_ISL_414455	18-20-21
ST30	EPI_ISL_417769
ST30	EPI_ISL_417781
ST30	EPI_ISL_417782|by-EPI_ISL_415703	18
ST30	EPI_ISL_417783
ST30	EPI_ISL_417796
ST30	EPI_ISL_417813
ST30	EPI_ISL_417826
ST30	EPI_ISL_417843|by-EPI_ISL_417783	18
ST30	EPI_ISL_417845|by-EPI_ISL_413571	38-39
ST30	EPI_ISL_417922
ST30	EPI_ISL_417933
ST30	EPI_ISL_417993
ST30	EPI_ISL_417994
ST30	EPI_ISL_418002
ST30	EPI_ISL_418004
ST30	EPI_ISL_418007
ST30	EPI_ISL_418008
ST30	EPI_ISL_418011
ST30	EPI_ISL_418014
ST30	EPI_ISL_418015
ST30	EPI_ISL_418016
ST30	EPI_ISL_418018
ST30	EPI_ISL_418019
ST30	EPI_ISL_418023
ST30	EPI_ISL_418056
ST30	EPI_ISL_418118|by-EPI_ISL_414448	49-69-121
ST30	EPI_ISL_418167
ST30	EPI_ISL_418235
ST31	EPI_ISL_412964
ST31	EPI_ISL_412971|by-EPI_ISL_417495	66-70
ST31	EPI_ISL_412973
ST31	EPI_ISL_413555
ST31	EPI_ISL_413566
ST31	EPI_ISL_413575
ST31	EPI_ISL_413591
ST31	EPI_ISL_413593
ST31	EPI_ISL_413602
ST31	EPI_ISL_414015
ST31	EPI_ISL_414016
ST31	EPI_ISL_414045
ST31	EPI_ISL_414437
ST31	EPI_ISL_414441
ST31	EPI_ISL_414443
ST31	EPI_ISL_414445
ST31	EPI_ISL_414456
ST31	EPI_ISL_414457
ST31	EPI_ISL_414465
ST31	EPI_ISL_414525
ST31	EPI_ISL_414530
ST31	EPI_ISL_414586
ST31	EPI_ISL_414587
ST31	EPI_ISL_414631
ST31	EPI_ISL_414648
ST31	EPI_ISL_415131|by-EPI_ISL_417592	69
ST31	EPI_ISL_415133|by-EPI_ISL_414530	69
ST31	EPI_ISL_415135|by-EPI_ISL_417691	69
ST31	EPI_ISL_415136
ST31	EPI_ISL_415140|by-EPI_ISL_417430	69
ST31	EPI_ISL_415146|by-EPI_ISL_415629	69
ST31	EPI_ISL_415150
ST31	EPI_ISL_415152|by-EPI_ISL_414443	42
ST31	EPI_ISL_415156
ST31	EPI_ISL_415435|by-EPI_ISL_414465	69
ST31	EPI_ISL_415472
ST31	EPI_ISL_415473
ST31	EPI_ISL_415474
ST31	EPI_ISL_415480
ST31	EPI_ISL_415485
ST31	EPI_ISL_415499
ST31	EPI_ISL_415601
ST31	EPI_ISL_415629
ST31	EPI_ISL_415640
ST31	EPI_ISL_415642
ST31	EPI_ISL_415646
ST31	EPI_ISL_415647
ST31	EPI_ISL_415655
ST31	EPI_ISL_415708
ST31	EPI_ISL_416031
ST31	EPI_ISL_416141
ST31	EPI_ISL_416144
ST31	EPI_ISL_416470
ST31	EPI_ISL_416524
ST31	EPI_ISL_416525
ST31	EPI_ISL_416658
ST31	EPI_ISL_416742
ST31	EPI_ISL_416832
ST31	EPI_ISL_417013
ST31	EPI_ISL_417024
ST31	EPI_ISL_417026|by-EPI_ISL_417472	69
ST31	EPI_ISL_417027|by-EPI_ISL_417535	69
ST31	EPI_ISL_417032
ST31	EPI_ISL_417186
ST31	EPI_ISL_417202
ST31	EPI_ISL_417220
ST31	EPI_ISL_417221|by-EPI_ISL_417257	69
ST31	EPI_ISL_417222
ST31	EPI_ISL_417223|by-EPI_ISL_415473	69
ST31	EPI_ISL_417227
ST31	EPI_ISL_417228
ST31	EPI_ISL_417247|by-EPI_ISL_416832	69-70
ST31	EPI_ISL_417251|by-EPI_ISL_417921	69
ST31	EPI_ISL_417257
ST31	EPI_ISL_417266|by-EPI_ISL_414015	88
ST31	EPI_ISL_417304|by-EPI_ISL_414465	69
ST31	EPI_ISL_417310|by-EPI_ISL_415647	69-70
ST31	EPI_ISL_417418
ST31	EPI_ISL_417419
ST31	EPI_ISL_417421
ST31	EPI_ISL_417423
ST31	EPI_ISL_417430
ST31	EPI_ISL_417445
ST31	EPI_ISL_417446
ST31	EPI_ISL_417447
ST31	EPI_ISL_417470
ST31	EPI_ISL_417472
ST31	EPI_ISL_417473
ST31	EPI_ISL_417481
ST31	EPI_ISL_417485
ST31	EPI_ISL_417493
ST31	EPI_ISL_417495
ST31	EPI_ISL_417496
ST31	EPI_ISL_417515
ST31	EPI_ISL_417535
ST31	EPI_ISL_417556
ST31	EPI_ISL_417572
ST31	EPI_ISL_417592
